act_dem_res_count_max,act_dem_res_count_mean,act_dem_res_count_min,act_dem_res_count_ratio,act_dem_res_count_stddev,act_dem_res_count_variance,act_dem_units_max,act_dem_units_mean,act_dem_units_min,act_dem_units_ratio,act_dem_units_stddev,act_dem_units_variance,act_durations_for_res_max,act_durations_for_res_mean,act_durations_for_res_min,act_durations_for_res_ratio,act_durations_for_res_stddev,act_durations_for_res_variance,act_durations_max,act_durations_mean,act_durations_min,act_durations_ratio,act_durations_stddev,act_durations_variance,acts_per_res_max,acts_per_res_mean,acts_per_res_min,acts_per_res_ratio,acts_per_res_stddev,acts_per_res_variance,avgBranch,avgCap,avgDur,avgResESS,avgResSGSzmax,avgTotalCap,cap_job_ratio,cap_stats_max,cap_stats_mean,cap_stats_min,cap_stats_ratio,cap_stats_stddev,cap_stats_variance,cmax,cmaxBalanced,cmaxSGS,maxCap,minCap,nc,njobs,njobsOCESS,njobsOCSGSzmax,nperiods,nperiodsOCESS,nperiodsOCSGSzmax,nres,numBinaryVars_KopCt1,numBinaryVars_KopDt2,numConstraintsKopCt1,numConstraintsKopDt2,numContinuousVarsKopCt1,numContinuousVarsKopDt2,os,prec_per_act_max,prec_per_act_mean,prec_per_act_min,prec_per_act_ratio,prec_per_act_stddev,prec_per_act_variance,predcount_per_act_max,predcount_per_act_mean,predcount_per_act_min,predcount_per_act_ratio,predcount_per_act_stddev,predcount_per_act_variance,rc,rc0,rc1,rc2,rc3,res_job_ratio,res_util_ratio_max,res_util_ratio_mean,res_util_ratio_min,res_util_ratio_ratio,res_util_ratio_stddev,res_util_ratio_variance,revSlope,revWidth,rf,rs,rs0,rs1,rs2,rs3,succcount_per_act_max,succcount_per_act_mean,succcount_per_act_min,succcount_per_act_ratio,succcount_per_act_stddev,succcount_per_act_variance,tmax,tmin,tminBalanced,tminSGS,total_capacity,best_model
3,2.8125,0,0,0.737804,0.544355,21,11.25,0,0,4.57905,20.9677,144,126.75,110,0.763889,19.3455,374.25,9,5.28125,0,0,3.11328,9.69254,26,22.5,19,0.730769,3.51188,12.3333,39,10,5.28125,7.08824,7.08529,15,1.25,10,10,10,1,0,0,17.5,6.5,16.5,10,10,1.21875,32,10,8,170,17,17,4,270,101161,995,2482,62,1,0.836694,4,2.4375,2,0.5,0.564401,0.318548,3,1.21875,0,0,0.552669,0.305444,0.4,0.4,0.4,0.4,0.4,0.125,10.4,9,7.6,0.730769,1.52753,2.33333,3.5,5,0.703125,0.435714,1,0,0.142857,0.6,3,1.21875,0,0,0.552669,0.305444,134,129,134,129,40,0
3,2.8125,0,0,0.737804,0.544355,20,11.25,0,0,4.16591,17.3548,125,120.75,117,0.936,3.5,12.25,10,5.03125,0,0,3.24767,10.5474,23,22.5,21,0.913043,1,1,44,10,5.03125,7.21296,7.1713,15,1.25,10,10,10,1,0,0,98,48,84.5,10,10,1.375,32,24,23,162,49,43,4,766,216516,1679,4342,62,1,0.52621,12,2.75,2,0.166667,1.83162,3.35484,12,1.375,0,0,1.96337,3.85484,0.4,0.4,0.4,0.4,0.4,0.125,9.2,9,8.4,0.913043,0.57735,0.333333,2.57895,38,0.703125,0.264394,0.5,0.166667,0.090909,0.3,4,1.375,0,0,0.793116,0.629032,104,66,73,67,40,0
3,2.8125,0,0,0.737804,0.544355,22,11.25,0,0,4.83268,23.3548,139,121.5,106,0.76259,14.8436,220.333,10,5.0625,0,0,3.07893,9.47984,25,22.5,19,0.76,2.64575,7,68,10,5.0625,8.54908,7.54755,15,1.25,10,10,10,1,0,0,476,59,149.5,10,10,2.125,32,29,30,163,23,42,4,1204,281389,2291,5434,62,1,0.260081,14,4.25,2,0.142857,2.77082,7.67742,12,2.125,0,0,2.28247,5.20968,0.4,0.4,0.4,0.4,0.4,0.125,10,9,7.6,0.76,1.41421,2,9.33333,51,0.703125,0.034675,0.032258,0,0.058824,0.047619,14,2.125,0,0,2.57469,6.62903,85,34,64,49,40,0
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.47214,20,128,111,85,0.664062,19.883,395.333,10,4.625,0,0,2.9594,8.75806,25,22.5,18,0.72,3.10913,9.66667,34,10,4.625,7.02852,7.02013,15,1.25,10,10,10,1,0,0,6,0,3.5,10,10,1.0625,32,3,2,149,1,1,4,90,25135,735,1136,62,1,0.9375,4,2.125,1,0.25,0.609071,0.370968,3,1.0625,0,0,0.435335,0.189516,0.4,0.4,0.4,0.4,0.4,0.125,10,9,7.2,0.72,1.29099,1.66667,0,0,0.703125,0.65,0,0.6,1,1,3,1.0625,0,0,0.435335,0.189516,141,141,141,141,40,0
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.16591,17.3548,152,126,107,0.703947,19.0263,362,10,5.25,0,0,3.37925,11.4194,27,22.5,21,0.777778,3,9,34,10,5.25,6.90089,6.90089,15,1.25,10,10,10,1,0,0,0,0,0,10,10,1.0625,32,0,0,169,0,0,4,12,24149,635,1210,62,1,0.993952,3,2.125,1,0.333333,0.491869,0.241935,2,1.0625,0,0,0.353553,0.125,0.4,0.4,0.4,0.4,0.4,0.125,10.8,9,8.4,0.777778,1.1547,1.33333,0,0,0.703125,1,1,1,1,1,2,1.0625,0,0,0.353553,0.125,158,158,158,158,40,1
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.59312,21.0968,147,119.25,103,0.70068,19.1898,368.25,10,4.96875,0,0,3.19762,10.2248,27,22.5,19,0.703704,3.31662,11,61,10,4.96875,8.64844,7.56094,15,1.25,10,10,10,1,0,0,460.5,66.5,112.5,10,10,1.90625,32,27,30,160,16,45,4,1306,278554,2457,5367,62,1,0.221774,17,3.8125,2,0.117647,3.32573,11.0605,14,1.90625,0,0,2.49334,6.21673,0.4,0.4,0.4,0.4,0.4,0.125,10.8,9,7.6,0.703704,1.52753,2.33333,11.5125,40,0.703125,0.046867,0.055556,0.029412,0.04,0.0625,17,1.90625,0,0,2.90005,8.41028,80,40,58,51,40,1
3,2.8125,0,0,0.737804,0.544355,20,11.25,0,0,4.24264,18,143,126,99,0.692308,18.9385,358.667,10,5.25,0,0,3.2329,10.4516,24,22.5,20,0.833333,1.73205,3,47,10,5.25,7.26627,7.21746,15,1.25,10,10,10,1,0,0,90,51,73.5,10,10,1.46875,32,23,22,169,37,40,4,784,205624,1705,4198,62,1,0.516129,12,2.9375,2,0.166667,1.84806,3.41532,12,1.46875,0,0,1.98355,3.93448,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,8,0.833333,0.57735,0.333333,5.625,16,0.703125,0.28125,0.25,0.375,0.375,0.125,3,1.46875,0,0,0.802592,0.644153,101,85,85,85,40,1
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.37736,19.1613,148,129,118,0.797297,13.1909,174,10,5.375,0,0,3.59883,12.9516,23,22.5,21,0.913043,1,1,76,10,5.375,8.44798,7.33237,15,1.25,10,10,10,1,0,0,503.5,76,117.5,10,10,2.375,32,29,29,173,26,46,4,1148,293950,2231,5693,62,1,0.3125,11,4.75,2,0.181818,2.44949,6,11,2.375,0,0,2.10606,4.43548,0.4,0.4,0.4,0.4,0.4,0.125,9.2,9,8.4,0.913043,0.57735,0.333333,8.68103,58,0.703125,0.072009,0,0.076923,0.111111,0.1,10,2.375,0,0,2.53683,6.43548,92,34,63,55,40,0
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.57905,20.9677,152,133.5,112,0.736842,17.1367,293.667,10,5.5625,0,0,3.4821,12.125,25,22.5,19,0.76,2.51661,6.33333,40,10,5.5625,7.22486,7.18017,15,1.25,10,10,10,1,0,0,71.5,31.5,55.5,10,10,1.25,32,14,14,179,26,26,4,618,159747,1465,3484,62,1,0.608871,10,2.5,2,0.2,1.45912,2.12903,10,1.25,0,0,1.60644,2.58065,0.4,0.4,0.4,0.4,0.4,0.125,10,9,7.6,0.76,1.29099,1.66667,0,0,0.703125,0.254915,0.166667,0.222222,0.230769,0.4,4,1.25,0,0,0.672022,0.451613,127,127,127,127,40,1
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.36999,19.0968,142,121.5,104,0.732394,16.9214,286.333,10,5.0625,0,0,2.72311,7.41532,27,22.5,19,0.703704,3.41565,11.6667,40,10,5.0625,7.05675,7.01687,15,1.25,10,10,10,1,0,0,45,24.5,32,10,10,1.25,32,12,11,163,22,23,4,572,144749,1425,3166,62,1,0.66129,10,2.5,2,0.2,1.50269,2.25806,10,1.25,0,0,1.60644,2.58065,0.4,0.4,0.4,0.4,0.4,0.125,10.8,9,7.6,0.703704,1.41421,2,0,0,0.703125,0.366667,0.1,0.666667,0.2,0.5,5,1.25,0,0,0.803219,0.645161,110,110,110,110,40,1
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.47934,20.0645,153,128.25,114,0.745098,17.0563,290.917,10,5.34375,0,0,3.37552,11.3942,25,22.5,20,0.8,2.08167,4.33333,78,10,5.34375,7.80087,7.44041,15,1.25,10,10,10,1,0,0,264.5,68.5,140.5,10,10,2.4375,32,30,30,172,38,53,4,1026,275559,2055,5389,62,1,0.381048,10,4.875,2,0.2,2.0752,4.30645,10,2.4375,0,0,2.03101,4.125,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8,0.8,1,1,4.99057,53,0.703125,0.111679,0.045455,0.117647,0.176471,0.107143,10,2.4375,0,0,2.1393,4.57661,96,43,65,56,40,0
3,2.8125,0,0,0.737804,0.544355,17,11.25,0,0,4.39941,19.3548,134,120.75,107,0.798507,11.2953,127.583,10,5.03125,0,0,3.21774,10.3538,24,22.5,20,0.833333,1.73205,3,80,10,5.03125,8.16358,7.3071,15,1.25,10,10,10,1,0,0,438,78,160.5,10,10,2.5,32,30,30,162,26,52,4,972,268976,1969,5238,62,1,0.403226,9,5,2,0.222222,1.74134,3.03226,9,2.5,0,0,1.81392,3.29032,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,8,0.833333,0.57735,0.333333,8.26415,53,0.703125,0.106474,0.068965,0.130435,0.115385,0.111111,8,2.5,0,0,2.07908,4.32258,90,37,64,53,40,0
3,2.8125,0,0,0.737804,0.544355,20,11.25,0,0,4.6559,21.6774,157,142.5,114,0.726115,19.3649,375,10,5.9375,0,0,3.21225,10.3185,25,22.5,20,0.8,2.08167,4.33333,86,10,5.9375,8.31283,7.44634,15,1.25,10,10,10,1,0,0,478.5,101,147.5,10,10,2.6875,32,27,30,191,27,55,4,942,310899,1949,6062,62,1,0.443548,9,5.375,2,0.222222,1.79156,3.20968,6,2.6875,0,0,1.82169,3.31855,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8,0.8,1,1,11.6707,41,0.703125,0.118942,0.148148,0.12,0.047619,0.16,9,2.6875,0,0,2.11656,4.47984,87,46,66,60,40,0
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.70415,22.129,132,115.5,100,0.757576,13.1022,171.667,10,4.8125,0,0,3.37388,11.3831,26,22.5,20,0.769231,2.51661,6.33333,58,10,4.8125,7.14677,7.1,15,1.25,10,10,10,1,0,0,57,25,42.5,10,10,1.8125,32,23,24,155,34,39,4,288,153537,1023,3292,62,1,0.828629,6,3.625,2,0.333333,1.18458,1.40323,4,1.8125,0,0,0.965117,0.931452,0.4,0.4,0.4,0.4,0.4,0.125,10.4,9,8,0.769231,1.1547,1.33333,3.16667,18,0.703125,0.389583,0.6,0.375,0.083333,0.5,4,1.8125,0,0,0.895779,0.802419,102,84,91,84,40,0
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.94486,24.4516,158,147.75,137,0.867089,8.92095,79.5833,10,6.15625,0,0,2.94147,8.65222,24,22.5,21,0.875,1.29099,1.66667,56,10,6.15625,7.13763,7.12879,15,1.25,10,10,10,1,0,0,64,31,60.5,10,10,1.75,32,19,21,198,38,44,4,228,201004,939,4262,62,1,0.864919,7,3.5,2,0.285714,1.21814,1.48387,4,1.75,0,0,0.983739,0.967742,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,8.4,0.875,0.816497,0.666667,1.6,40,0.703125,0.305556,0.222222,0.25,0.5,0.25,4,1.75,0,0,0.842423,0.709677,142,102,106,102,40,0
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.97737,24.7742,124,113.25,102,0.822581,11.8708,140.917,10,4.71875,0,0,3.02926,9.17641,25,22.5,19,0.76,2.64575,7,104,10,4.71875,8.30757,7.49013,15,1.25,10,10,10,1,0,0,401,58.5,152.5,10,10,3.25,32,29,30,152,26,44,4,852,250925,1797,4921,62,1,0.471774,11,6.5,2,0.181818,2.40966,5.80645,10,3.25,0,0,2.86244,8.19355,0.4,0.4,0.4,0.4,0.4,0.125,10,9,7.6,0.76,1.41421,2,7.42593,54,0.703125,0.086501,0.071429,0.074074,0.105263,0.095238,11,3.25,0,0,2.65184,7.03226,85,31,61,48,40,0
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.21212,17.7419,150,134.25,123,0.82,11.7863,138.917,9,5.59375,0,0,2.81539,7.92641,24,22.5,21,0.875,1.29099,1.66667,58,10,5.59375,7.15139,7.13472,15,1.25,10,10,10,1,0,0,62,22,56,10,10,1.8125,32,20,20,180,30,30,4,218,167646,923,3636,62,1,0.868952,7,3.625,2,0.285714,1.47561,2.17742,4,1.8125,0,0,0.965117,0.931452,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,8.4,0.875,0.816497,0.666667,3.1,20,0.703125,0.448611,0.444444,0.6,0.5,0.25,4,1.8125,0,0,0.997982,0.995968,122,102,102,102,40,0
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.41405,19.4839,149,129.75,122,0.818792,12.9711,168.25,10,5.40625,0,0,3.28102,10.7651,26,22.5,18,0.692308,3.41565,11.6667,55,10,5.40625,7.2658,7.24856,15,1.25,10,10,10,1,0,0,63,30.5,57,10,10,1.71875,32,20,20,174,36,36,4,180,176189,869,3746,62,1,0.891129,7,3.4375,2,0.285714,1.13415,1.28629,3,1.71875,0,0,0.771859,0.595766,0.4,0.4,0.4,0.4,0.4,0.125,10.4,9,7.2,0.692308,1.41421,2,2.86364,22,0.703125,0.296131,0,0.375,0.666667,0.142857,5,1.71875,0,0,0.958304,0.918347,111,89,90,89,40,0
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.39208,19.2903,116,102.75,95,0.818965,9.70824,94.25,10,4.28125,0,0,2.87631,8.27319,25,22.5,20,0.8,2.38048,5.66667,37,10,4.28125,7.07246,7.07246,15,1.25,10,10,10,1,0,0,7.5,3.5,7.5,10,10,1.15625,32,7,7,138,5,5,4,106,46338,769,1437,62,1,0.939516,4,2.3125,1,0.25,0.592289,0.350806,2,1.15625,0,0,0.447889,0.200605,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8,0.8,1,1,3.75,2,0.703125,0.71875,0.5,1,1,0.375,3,1.15625,0,0,0.514899,0.265121,119,117,117,117,40,0
3,2.8125,0,0,0.737804,0.544355,21,11.25,0,0,4.34036,18.8387,120,104.25,76,0.633333,19.4658,378.917,10,4.34375,0,0,2.67135,7.13609,26,22.5,19,0.730769,3.10913,9.66667,38,10,4.34375,6.99643,6.99643,15,1.25,10,10,10,1,0,0,22,9,22,10,10,1.1875,32,8,8,140,10,10,4,304,81900,1041,2030,62,1,0.814516,4,2.375,2,0.5,0.659912,0.435484,4,1.1875,0,0,0.692704,0.479839,0.4,0.4,0.4,0.4,0.4,0.125,10.4,9,7.6,0.730769,1.41421,2,0,0,0.703125,0.558929,0.75,1,0.285714,0.2,3,1.1875,0,0,0.535061,0.28629,110,110,110,110,40,1
3,2.8125,0,0,0.737804,0.544355,20,11.25,0,0,4.42865,19.6129,148,118.5,92,0.621622,23.1589,536.333,10,4.9375,0,0,3.05791,9.35081,28,22.5,19,0.678571,4.04145,16.3333,37,10,4.9375,6.84277,6.84277,15,1.25,10,10,10,1,0,0,12,12,12,10,10,1.15625,32,9,9,159,11,11,4,304,81311,1037,2105,62,1,0.810484,5,2.3125,2,0.4,0.692704,0.479839,5,1.15625,0,0,0.766617,0.587702,0.4,0.4,0.4,0.4,0.4,0.125,11.2,9,7.6,0.678571,1.73205,3,0,0,0.703125,0.6875,1,0.5,0.75,0.5,2,1.15625,0,0,0.447889,0.200605,132,132,132,132,40,0
3,2.8125,0,0,0.737804,0.544355,23,11.25,0,0,4.57905,20.9677,144,126,106,0.736111,17.9629,322.667,10,5.25,0,0,3.40777,11.6129,25,22.5,20,0.8,2.88675,8.33333,37,10,5.25,7.29438,7.2426,15,1.25,10,10,10,1,0,0,32.5,15,15,10,10,1.15625,32,6,7,169,14,16,4,298,110403,1029,2627,62,1,0.814516,5,2.3125,2,0.4,0.644455,0.415323,5,1.15625,0,0,0.766617,0.587702,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8,0.8,1.1547,1.33333,3.61111,9,0.703125,0.482143,0.428571,0,1,0.5,3,1.15625,0,0,0.514899,0.265121,134,125,125,125,40,0
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.79247,22.9677,123,113.25,104,0.845528,9.63933,92.9167,10,4.71875,0,0,2.90977,8.46673,25,22.5,21,0.84,1.73205,3,93,10,4.71875,7.74507,7.29934,15,1.25,10,10,10,1,0,0,217,61,81.5,10,10,2.90625,32,26,25,152,30,41,4,448,223658,1247,4463,62,1,0.731855,9,5.8125,3,0.333333,1.46876,2.15726,5,2.90625,0,0,1.46704,2.15222,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8.4,0.84,1.1547,1.33333,5.71053,38,0.703125,0.13538,0.222222,0.052632,0.2,0.066667,6,2.90625,0,0,1.48887,2.21673,80,42,62,58,40,0
3,2.8125,0,0,0.737804,0.544355,17,11.25,0,0,4.21977,17.8065,131,126,118,0.900763,5.59762,31.3333,10,5.25,0,0,2.92927,8.58065,23,22.5,22,0.956522,0.57735,0.333333,46,10,5.25,7.40828,7.28698,15,1.25,10,10,10,1,0,0,112.5,32.5,71.5,10,10,1.4375,32,17,20,169,20,25,4,898,217824,1895,4397,62,1,0.477823,15,2.875,2,0.133333,2.37935,5.66129,15,1.4375,0,0,2.48787,6.18952,0.4,0.4,0.4,0.4,0.4,0.125,9.2,9,8.8,0.956522,0.816497,0.666667,7.03125,16,0.703125,0.290625,0.6,0.125,0.25,0.1875,5,1.4375,0,0,0.981687,0.96371,98,82,84,82,40,1
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.42136,19.5484,127,109.5,78,0.614173,22.4277,503,10,4.5625,0,0,3.26207,10.6411,25,22.5,17,0.68,3.78594,14.3333,47,10,4.5625,7.61565,7.20918,15,1.25,10,10,10,1,0,0,210,46,90.5,10,10,1.46875,32,22,24,147,26,40,4,948,202585,1939,4049,62,1,0.421371,15,2.9375,2,0.133333,2.48787,6.18952,15,1.46875,0,0,2.48848,6.19254,0.4,0.4,0.4,0.4,0.4,0.125,10,9,6.8,0.68,1.91485,3.66667,13.125,16,0.703125,0.124493,0.052632,0.173913,0.071429,0.2,8,1.46875,0,0,1.34367,1.80544,85,69,69,69,40,1
3,2.8125,0,0,0.737804,0.544355,22,11.25,0,0,4.826,23.2903,149,127.5,102,0.684564,21.4864,461.667,10,5.3125,0,0,2.96689,8.80242,25,22.5,20,0.8,2.38048,5.66667,38,10,5.3125,7.21491,7.16082,15,1.25,10,10,10,1,0,0,30,5.5,11.5,10,10,1.1875,32,6,7,171,7,8,4,336,96433,1083,2408,62,1,0.792339,6,2.375,1,0.166667,0.941858,0.887097,6,1.1875,0,0,0.931094,0.866935,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8,0.8,1,1,0,0,0.703125,0.458333,0,1,0.5,0.333333,4,1.1875,0,0,0.644455,0.415323,138,138,138,138,40,0
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.18137,17.4839,177,150,125,0.706215,25.3903,644.667,10,6.25,0,0,3.18261,10.129,25,22.5,19,0.76,2.64575,7,100,10,6.25,8.05099,7.37811,15,1.25,10,10,10,1,0,0,383.5,79.5,113,10,10,3.125,32,27,26,201,37,56,4,426,303391,1209,5998,62,1,0.737903,9,6.25,3,0.333333,1.96748,3.87097,8,3.125,0,0,1.87943,3.53226,0.4,0.4,0.4,0.4,0.4,0.125,10,9,7.6,0.76,1.41421,2,6.39167,60,0.703125,0.080925,0.083333,0.086957,0.0625,0.090909,7,3.125,0,0,1.66074,2.75806,110,50,83,78,40,0
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.40674,19.4194,134,120,107,0.798507,12.6227,159.333,10,5,0,0,3.0691,9.41935,24,22.5,21,0.875,1.29099,1.66667,92,10,5,7.77019,7.46739,15,1.25,10,10,10,1,0,0,239.5,88.5,142,10,10,2.875,32,30,30,161,33,47,4,624,238141,1493,4740,62,1,0.625,10,5.75,2,0.2,1.81392,3.29032,7,2.875,0,0,1.84478,3.40323,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,8.4,0.875,0.816497,0.666667,6.14103,39,0.703125,0.187534,0.076923,0.1875,0.2,0.285714,6,2.875,0,0,1.58114,2.5,88,49,57,53,40,0
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.23503,17.9355,110,101.25,79,0.718182,14.8633,220.917,10,4.21875,0,0,2.97011,8.82157,26,22.5,16,0.615385,4.50925,20.3333,59,10,4.21875,7.40257,7.30515,15,1.25,10,10,10,1,0,0,83.5,40,57,10,10,1.84375,32,23,21,136,30,29,4,316,153272,1069,3203,62,1,0.818548,6,3.6875,1,0.166667,1.22967,1.5121,4,1.84375,0,0,0.846601,0.716734,0.4,0.4,0.4,0.4,0.4,0.125,10.4,9,6.4,0.615385,1.91485,3.66667,4.175,20,0.703125,0.248611,0.333333,0.111111,0.25,0.3,5,1.84375,0,0,1.167,1.3619,83,63,63,63,40,0
3,2.8125,0,0,0.737804,0.544355,21,11.25,0,0,4.64897,21.6129,124,113.25,105,0.846774,9.74252,94.9167,10,4.71875,0,0,2.89866,8.40222,25,22.5,20,0.8,2.08167,4.33333,89,10,4.71875,8.1727,7.38651,15,1.25,10,10,10,1,0,0,321.5,52.5,82.5,10,10,2.78125,32,27,27,152,26,41,4,574,237688,1425,4689,62,1,0.657258,12,5.5625,3,0.25,2.66322,7.09274,12,2.78125,0,0,2.10582,4.43448,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8,0.8,1,1,8.24359,39,0.703125,0.070271,0.037037,0.125,0.083333,0.035714,10,2.78125,0,0,2.3381,5.46673,73,34,57,55,40,0
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.22741,17.871,146,129.75,104,0.712329,19.9395,397.583,10,5.40625,0,0,3.16084,9.99093,25,22.5,20,0.8,2.38048,5.66667,86,10,5.40625,7.96408,7.43678,15,1.25,10,10,10,1,0,0,323,69.5,139.5,10,10,2.6875,32,30,30,174,31,48,4,804,267872,1761,5280,62,1,0.532258,8,5.375,2,0.25,1.5606,2.43548,6,2.6875,0,0,1.6932,2.86694,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8,0.8,1,1,8.5,38,0.703125,0.095833,0.083333,0.05,0.1,0.15,7,2.6875,0,0,1.83931,3.38306,88,50,68,57,40,0
3,2.8125,0,0,0.737804,0.544355,16,11.25,0,0,4.27295,18.2581,186,144,105,0.564516,34.2053,1170,10,6,0,0,2.90717,8.45161,29,22.5,17,0.586207,5,25,66,10,6,8.35622,7.49352,15,1.25,10,10,10,1,0,0,513,110,180,10,10,2.0625,32,29,30,193,30,57,4,1172,326514,2267,6307,62,1,0.300403,11,4.125,2,0.181818,2.29656,5.27419,11,2.0625,0,0,2.15433,4.64113,0.4,0.4,0.4,0.4,0.4,0.125,11.6,9,6.8,0.586207,2.16025,4.66667,9.32727,55,0.703125,0.127921,0.103448,0.088235,0.2,0.12,7,2.0625,0,0,1.91661,3.67339,96,41,66,61,40,0
3,2.8125,0,0,0.737804,0.544355,21,11.25,0,0,4.30304,18.5161,157,141.75,125,0.796178,16.1116,259.583,10,5.90625,0,0,2.84389,8.0877,24,22.5,20,0.833333,1.91485,3.66667,43,10,5.90625,7.51184,7.31447,15,1.25,10,10,10,1,0,0,143.5,22.5,68.5,10,10,1.34375,32,15,18,190,23,33,4,840,219369,1791,4514,62,1,0.489919,13,2.6875,2,0.153846,2.19144,4.80242,13,1.34375,0,0,2.13435,4.55544,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,8,0.833333,0.816497,0.666667,0,0,0.703125,0.101182,0.117647,0.105263,0.181818,0,8,1.34375,0,0,1.31024,1.71673,113,113,113,113,40,0
3,2.8125,0,0,0.737804,0.544355,19,11.25,0,0,4.36999,19.0968,134,114.75,96,0.716418,16.9975,288.917,9,4.78125,0,0,2.97011,8.82157,25,22.5,20,0.8,2.08167,4.33333,65,10,4.78125,7.71266,7.43994,15,1.25,10,10,10,1,0,0,206,60,122,10,10,2.03125,32,27,28,154,32,43,4,650,228110,1515,4517,62,1,0.594758,11,4.0625,2,0.181818,2.10893,4.44758,9,2.03125,0,0,1.92579,3.70867,0.4,0.4,0.4,0.4,0.4,0.125,10,9,8,0.8,1,1,6.64516,31,0.703125,0.117183,0.043478,0.222222,0.066667,0.136364,7,2.03125,0,0,1.42522,2.03125,79,48,58,52,40,0
3,2.8125,0,0,0.737804,0.544355,17,11.25,0,0,4.36999,19.0968,142,127.5,114,0.802817,12.1518,147.667,10,5.3125,0,0,3.26701,10.6734,26,22.5,19,0.730769,2.88675,8.33333,80,10,5.3125,7.55556,7.41959,15,1.25,10,10,10,1,0,0,134.5,50.5,88,10,10,2.5,32,26,27,171,31,43,4,386,226546,1163,4583,62,1,0.772177,8,5,3,0.375,1.58623,2.51613,5,2.5,0,0,1.31982,1.74194,0.4,0.4,0.4,0.4,0.4,0.125,10.4,9,7.6,0.730769,1.41421,2,5.84783,23,0.703125,0.088839,0.142857,0.15,0,0.0625,7,2.5,0,0,1.31982,1.74194,85,62,73,69,40,0
3,2.8125,0,0,0.737804,0.544355,20,11.25,0,0,4.41405,19.4839,150,132.75,121,0.806667,12.2848,150.917,10,5.53125,0,0,3.22275,10.3861,26,22.5,21,0.807692,2.38048,5.66667,48,10,5.53125,6.97051,6.9677,15,1.25,10,10,10,1,0,0,28,27,27,10,10,1.5,32,9,11,178,17,18,4,210,140258,923,3168,62,1,0.885081,5,3,2,0.4,0.879883,0.774194,3,1.5,0,0,0.762001,0.580645,0.4,0.4,0.4,0.4,0.4,0.125,10.4,9,8.4,0.807692,1.1547,1.33333,1.64706,17,0.703125,0.427083,0.75,0.333333,0.5,0.125,4,1.5,0,0,0.842423,0.709677,129,112,112,112,40,0
3,2.8125,0,0,0.737804,0.544355,18,11.25,0,0,4.07985,16.6452,129,119.25,110,0.852713,7.932,62.9167,10,4.96875,0,0,3.38387,11.4506,24,22.5,20,0.833333,1.73205,3,102,10,4.96875,8.02969,7.44531,15,1.25,10,10,10,1,0,0,338,58.5,151,10,10,3.1875,32,29,29,160,28,43,4,706,247017,1627,4891,62,1,0.594758,10,6.375,4,0.4,1.47561,2.17742,6,3.1875,0,0,1.95823,3.83468,0.4,0.4,0.4,0.4,0.4,0.125,9.6,9,8,0.833333,0.57735,0.333333,9.94118,34,0.703125,0.186513,0.210526,0.125,0.210526,0.2,7,3.1875,0,0,1.90817,3.64113,76,42,60,50,40,0
